Item No.,Description,Unit,Rate,
,26-6?k-1 3 fe-eh- eksVkÃ,oxZ eh-,2443-15,
,26-6?k-2 4 fe-eh- eksVkÃ,oxZ eh-,2800-10,
,26-6?k-3 6 fe-eh- eksVkÃ,oxZ eh-,3339-65,
,26-6?k-4 9 fe-eh- eksVkÃ,oxZ eh-,4236-20,
,26-6?k-5 12 fe-eh- eksVkÃ,oxZ eh-,4869-90,
26-6M+,"çHkkjh vfHk;ark ds funs'kkuqlkj iw.kZ :i dÇVx czhdodZ vkSj lhesaV eksVkZj esa yxkus vkSj nhokj dks lgh djus lfgr 50 fe-eh-x 50 fe-eh gkMZowM Iyx dk cuk gqvk Ýse odZ miyCèk djkuk vkSj yxkus lfgr vkÃ ,l % 13958&1994 ds vuq:i fQuksy c‚UMsM ckal dh pVkÃ cksMZ ds lkFk lHkh ÅapkÃ ij nhokj iSuÇyx miyCèk djkuk vkSj yxkuk vkSj yksgs ds LØw ds lkFk iSuÇyx ds taD'ku rd f=dks.kh; vkdkj ds ydM+h dk eksYM fd;k gqvk dksus dh chÇMx miyCèk djkuk vkSj yxkukA 26-6 M+ 1 9 fe-eh- eksVkÃ",oxZ eh-,4459-70,
,26-6 M+ 2 12 fe-eh- eksVkÃ,oxZ eh-,5095-05,
26-7,"vkbZ ,l vks 4898%2008 ,oa ,,lVh,elh 578&08ch&Vkbi&VÉds vuqikyu esa] ,,lVh,elh 578 ds vuqlkj 0-0289 MCY;w@,e ds FkeZy pkydrk] ¼vkbZ,l&3346 ds vuqlkj ekik x;k½] ,,lVh,e Mh 1621 ds vuqlkj lwphc}>350 dsih, dh dEizsflo LVªSaFk] ,,lVh,eMh 1622 ds vuqlkj 34&36 fdzxzk-@?kueh dk ?kuRo] ,,lVh,eMh 2842 ds vuqlkj vk;ru dk<1%ty vo”kks’k.k] ,,lVh ,e&Mh 2863 ds vuqlkj lwphc} 24-1 ls 28-1 rd dk vkDlhtu lwpdkad] ,,lVh ,e&Mh 3576 ds vuqlkj O;kl dk0-4 feeh- lsy vkdkj ¼vf/kdre½ lfgr dSosVh oky ds e/; visf{kr vkdkj ds 50 feeh- eksVk ,DlVªwfMM iksyhLVªhu fjftM balqys”ku cksMZ miyC/k djkuk ,oa fQDl djukA laiw.kZ dk;Z izHkkjh vfHk;ark ds funsZ”kkuqlkj fd;k tkuk gSA",oxZ eh-,850-65,
26-8,"vkbZ ,l vks 4898%2008 ,oa ,,lVh,elh 578&08ch&Vkbi&VÉds vuqikyu esa] ,,lVh,elh 578 ds vuqlkj 0-0289 MCY;w@,e ds FkeZy pkydrk] ¼vkbZ,l&3346 ds vuqlkj ekik x;k½] ,,lVh,eMh 1621 ds vuqlkj lwphc}>350 dsih, dh dkWEizsflo LVªSaFk] ,,lVh,eMh 1622 ds vuqlkj 34&36 fdzxzk@?kueh-- dk ?kuRo] ,,lVh,eMh 2842 ds vuqlkj vk;ru dk<1%ty vo”kks’k.k] ,,lVh ,e&Mh 2863 ds vuqlkj lwphc} 24-1 ls 28-1 rd dk vkDlhtu lwpdkad] ,,lVh ,e&Mh 3576 ds vuqlkj 0-4 feeh-O;kl ds lsy vkdkj ¼vf/kdre½ lfgr lhfyax egjkc ij vUMj MSd ds visf{kr vkdkj ds 50 feeh- eksVs ,DlVªwfMMiksyhLVªhu fjftM balqys”ku cksMZ miyC/k djuk ,oa fQDl djukA laiw.kZ dk;Z] izHkkjh vfHka;rk ds funsZ”kkuqlkj gksxkA",oxZ eh-,922-30,
26-9 26-10,"fdpu dsfcusV Ýse ¼45 X 20fe-eh-½ ds fy, vuqeksfnr jax] xq.koRrk rFkk esd ds QSDVjh esM lkWfyM Qkse ;wihohlh izksQkby miyC/k djkuk rFkk mls yxkuk AizksQkby nksuksa rjQ ls ysehusVhM gksuh pkfg,]tks 600 fdxzk@?kueh ds ?kuRo okys fjftM Qkse “khV~l`(`,dy ,DlVªwMsM`)`ls cuk gksxk rFkk vuko`r fdukjksa dks leku “ksM rFkk jax ds ihohlh ,tM~ chMhax ls lhy dj fn;k tk,xkA Qzse vfXu izfrjks/ kd gksaxs ftlesa vko”;d LØw yxkus dh xqatk;”k gksxh A Qzse dks nhokj ij ,DLkiSaMscy QkLVuj dh enn ls yxk;k tk,xk ftlesa vko”;d bLikr ds LØw gksaxs] laiw.kZ dk;Z Hkkj lk/kd vfHka;rk ds funsZ”kkuqlkj gksxkA QSDVjh esM 20 feeh ukWfeuy eksVkbZ ds jlksbZ dSfcusV “kVV~j @foHkktd dks vuqeksfnr “ksM] xq.koRrk rFkk esd esa miyC/k djkuk rFkk mUgsa yxkuk] tks 600 fdxzk@?kueh ds ?kuRo okys fjftM Qkse “khV~l ¼,dy ,DlVªwMsM½ ls cuk gksxk rFkk mlds nksuksa rjQ ysehusV “khV@ihohlh QkW;y ysfeus”ku fd;k tk,xk A vuko`r fdukjksa dks leku “ksM rFkk jax ds ihohlh ,tM~ chfMax ls lhy dj fn;k",ehVj,399-90,
26-11 26-12,"tk,xkA fdokM vfXu izfrjks/kd gksaxs ftlesa vko”;d Ldzw yxkus dh xaqtk;”k gksxhaA ”kVV~jksa dks Ýse ds lkFk vuqeksfnr fagat~l dh lgk;rk ls vko”;d bLikr ds LØw ls yxk;k tk,xk] laiw.kZ dk;Z Hkkj lk/kd vfHka;rk ds funsZ”kkuqlkj iwjk fd;k tk,xk A 19&20 feeh eksVkbZ ds njokts ds fy, taxjks/kh bLikr Ldzw lfgr vuqeksfnr xq.koRrk ds laxqIr dCts miyc/k djkuk rFkk yxkukA csl@lc&csl ds izcyu ds fy, ,e vks vkj Vh ,oa ,p fofunsZ”k ds leku ckbZ&,SDlsy ,DlVªwMsM mPp eksM~;wyl ds iksfyizksfifyu ft;ksfxzM dh vkiwfrZ djkuk rFkk mls fcNkuk] ftlesa v/kkseq[kh rFkk vuqizLFk fn”kk esa U;wure 15 ds,u@eh dh VsUlkby LVªSFk gks rFkk muds v/kkseq[kh rFkk vuqizLFk fn”kk esa dze”k% 2%rFkk 5% f[kapko ij 5 ds ,u@eh rFkk 7 ds,u@eh dh VsUlkby LVªSaFk gks] ftlesa taD”ku dh n{krk 95 izfr”kr ls de u gks rFkk es”k vksifuax 38 feehx38 feeh- gksxhA",oxZeh izR;sd oxZ eh-,4767-80 115-55 204-55,
26-13 26-14,"csl@lc&csl ds izcyu ds fy, ,e vks vkj Vh,p fofunsZ”k ds leku ckbZ&,SDlsy ,DlVªwMsM mPp eksM~;wyl ds iksfyizksfifyu ft;ksfxzM dh vkiwfrZ djkuk rFkk mls fcNkuk] ftlesa v/kkseq[kh rFkk vuqizLFk fn”kk esa U;wure 20 ds,u@eh dh VsUlkby LVªSFk gks rFkk muds v/kkseq[kh rFkk vuqizLFk fn”kk esa dze”k% 2%rFkk 5%f[kapko ij 7 ds ,u@eh rFkk 14 ds,u@eh dh VsUlkby LVªSaFk gks] ftlesa taD”ku dh n{krk 95 izfr”kr ls de u gks rFkk es”k vksifuax 38 feehx38 feeh- gksxhA csl@lc&csl ds izcyu ds fy, ,e vks vkj Vh,p fofunsZ”k ds leku ckbZ&,SDlsy ,DlVªwMsM mPp eksM~;wyl ds iksfyizksfifyu ft;ksfxzM dh vkiwfrZ djkuk rFkk mls fcNkuk] ftlesa v/kkseq[kh rFkk vuqizLFk fn”kk esa U;wure 30 ds,u@eh dh VsUlkby LVªSFk gks rFkk muds v/kkseq[kh rFkk vuqizLFk fn”kk esa dze”k% 2%rFkk 5%f[kapko ij 10-5 ds ,u@eh rFkk 21 ds,u@eh dh VsUlkby LVªSaFk gks] ftlesa taD”ku dh n{krk 95 izfr”kr ls de u gks rFkk es”k vksifuax 38 feehx38 feeh- gksxhA",oxZ eh- oxZ eh-,226-65 329-65,
26-15 26-16,"csl@lc&csl ds izcyu ds fy, ,e vks vkj Vh,p fofunsZ”k ds leku ckbZ&,SDlsy ,DlVªwMsM mPp eksM~;wyl ds iksfyizksfifyu ft;ksfxzM dh vkiwfrZ djkuk rFkk mls fcNkuk] ftlesa v/kkseq[kh rFkk vuqizLFk fn”kk esa U;wure 40 ds,u@eh dh VsUlkby LVªSFk gks rFkk muds v/kkseq[kh rFkk vuqizLFk fn”kk esa dze”k% 2%rFkk 5%f[akpko ij 14 ds ,u@eh rFkk 28 ds,u@eh dh VsUlkby LVªSaFk gks] ftlesa taD”ku dh n{krk 95 izfr”kr ls de u gks rFkk es”k vksifuax 38 feeh“38 feeh- gksxhA nhokjksa ds ihNs] nks fHkUu fQYl ds chp esa] lM+d ds fdukjs ukyh ds lkFk] ugjksa ds dadzhV ykbfuax ds uhps] vkfn esa iz;ksx ds fy, ty fu’dklula;kstu dh vkiwfrZ djuk rFkk mls yxkukA ryh; ty fu’dklu ds fy, ft;ksdkWEiksflV] ftls FkeksZckWfMax ls fd;k tk,xk] tks fd fu’dkflr eksuksfQykesaV+l esa ,d ty fudklh dksj gS ftlesa nks fQYVfjax ds ukWuoksou ft;ksVSDlVkbZYl gksaxs] og ijr dks vyx djus vFkok lqjf{kr djus dk Hkh dk;Z djsXkkA ty fudklh ds f=foe dksj v/kkseq[kh lekUrj pSuyksa ds #i esa^W^lekd‘fr dh gksxh ftldh U;wure eksVkbZ 7-2 feeh gksxh rFkk blds lkFk U;wure eksVkbZ 0-75 feeh- rFkk VsUlkby LVªSaFk 8-0 ds ,u@eh- ds nks fQYVfjax vYVªkok;ysV fLFkj iksfyizksftfyu ukWuoksou ft;ksVsDlVkbZy gksaxs tks ijr dks vyx djus rFkk lqjf{kr djus dk dk;Z Hkh djsaxs A 1-0 ds gkMªksfyd xzsfM;aV]20 fd-ik- ncko rFkk 18 ds,u@eh- dh VsUlkby LVªSaFk ij 2-1 yh-@¼,e,l½ dh Iysu Q~yks {kerk okys ft;ksdkEiksflV gksxh tks 740 th ,l ,e esa ekl izfr bdkbZ {ks= ds lkFk gksxk] tks foLr‘r fofunsZ”k ds vuqlkj dk;Z LFky rd vklkuh ls igqapkus ds fy, jksy ds #i esa vkiwfrZ dh tk,xhA ;g izHkkjh vfHk;ark ds funsZ”kkuqlkj iwjk fd;k tk,xkA",oxZ eh- oxZ eh-,454-75 808-00,
mi “kh’kZ,477 % 26-0 ubZ rduhdsa rFkk lkexzh,,,
26-17,"nhokjksa ds ihNs] nks fHkUu fQYl ds chp esa] lM+d ds fdukjs ukyksa ds lkFk] ugjksa ds dadzhV ykbZfuax ds uhps vkfn esa iz;ksx ds fy, ty fu’dklu la;kstu dh vkiwfrZ djuk rFkk mls yxkuk ftlesa FkeksZckasfMax] ,d ty fudklh dksj] ,p Mh ih bZ ft;ksusV esa lekUrj mifj”kk;h fjCl ds nks lsV gksrs gSa tks jksEcksfM;y vkdkj dks izkIr djus ds fy, vfoHkkT; #i ls lac) gSa] ftuds lkFk ,d iksfyFksfyu fQYe rFkk ,d ukWuoksou ft;ksVsDlVkby ftldk ekl izfr bdkbZ {ks= 130 th,l,e ftldh 8-0 ds ,u@ eh dh VsUlkby LVªSaFk gks tks ijr dks vyx djus vFkok lqjf{kr djus dk dk;Z djsaxsA 1-0 gkMªksfyd xzsfMa;V rFkk 20 fd-ik- ncko rFkk 13- 5 ds,u@eh ij 0-7 yh- ¼,e ,l½ VsUlkby LVªSaFk ds Iysu Q~yks {kerk okyk ft;ksdkEiksflV gksxk] tks 830 th ,l ,e ds ekl izfr bdkbZ {ks= ds lkFk gksxk] ftls vklkuh ls ns[ks tkus okys txg ij] VkWi rFkk ckWVe ds lkFk lHkh yhM~l ,oa fyQ~V] Je”kfDr rFkk e”khuksa] lkefxz;ksa] Jfedkas vkfn ds lkFk ;g izHkkjh vfHk;ark",,,
,"ds funsZ”kkuqlkj iwjk fd;k tk,xkA",oxZ eh0,955-15,
26-18,",e vks] vkj] Vh] ,p 3100 rFkk vkbZ vkj lh 113 ds vuqlkj feV~Vh izcyu@csly izcyu ds #i esa mPp “kfDr ds yphys ft;ksfxzM~l ¼ ,p ,l ,Qth½ dh vkiwfrZ djuk rFkk mUgsa yxkuk tks iksfybFkkbfyu dksfVax ds lkFk mPp n`<+rk ds iksfyLVj dksj ls cuk;k x;k gS] ftlesa 12%ds f[kapko ds rnuq#i 30 fMxzh lsfY”k;l ij 50%ds vfYVesV VsUlkby LVªSaFk ls vf/kd gksxk A U;wure ykax VeZ fMtkbu LVªSaFk s",,,
,"¼,y Vh Mh ,l½ gkxkA",,,
,26-18-1 vYVhesV VsUlkby LVªSaFk&100 fd-U;w-@eh-,oxZ eh-,322-30,
,26-18-2 vYVhesV VsUlkby LVªSaFk&150 fd-U;w-@eh-,oxZ eh-,337-00,
,26-18-3 vYVhesV VsUlkby LVªSaFk&200 fd-U;w-@eh-,oxZ eh-,528-35,
,26-18-4 vYVhesV VsUlkby LVªSaFk&250 fd-U;w-@eh-,oxZ eh-,543-05,
,26-18-5 vYVhesV VsUlkby LVªSaFk&300 fd-U;w-@eh-,oxZ eh-,557-80,
,26-18-6 vYVhesV VsUlkby LVªSaFk&350 fd-U;w-@eh-,oxZ eh-,572-50,
,26-18-7 vYVhesV VsUlkby LVªSaFk&400 fd-U;w-@eh-,oxZ eh-,690-25,
,26-18-8 vYVhesV VsUlkby LVªSaFk&500 fd-U;w-@eh-,oxZ eh-,763-80,
,26-18-9 vYVhesV VsUlkby LVªSaFk&600 fd-U;w-@eh-,oxZ eh-,837-40,
,26-18-10 vYVhesV VsUlkby LVªSaFk&700 fd-U;w-@eh-,oxZ eh-,984-60,
,26-18-11 vYVhesV VsUlkby LVªSaFk&800 fd-U;w-@eh-,oxZ eh-,1094-95,
,26-18-12 vYVhesV VsUlkby LVªSaFk&900 fd-U;w-@eh-,oxZ eh-,1278-95,
,26-18-13 vYVhesV VsUlkby LVªSaFk&1000 fd-U;w-@eh-,oxZ eh-,1426-10,
,26-18-14 vYVhesV VsUlkby LVªSaFk&1100 fd-U;w-@eh-,oxZ eh-,1499-70,
,26-18-15 vYVhesV VsUlkby LVªSaFk&1200 fd-U;w-@eh-,oxZ eh-,1573-30,
26-19,"Hkk-ek- 1254] Hkk-ek- 737] Hkk-ek- 2676 ds rnuq#i lHkh ÅWapkbZ;ksa] Lrjksa rFkk txgksa esa ,yks; 31500@31000@40800 ds ,Y;qfefu;e izksQkby baMfLVª;y VªQ~M “khV miyC/k djkukA izHkkjh vfHk;ark ds funsZ”kkuqlkj] foLr`r Mªkbax ds vuqlkj rFkk fofunZs”kksa ds vuqlkj tgka visf{kr gks lkbZt rFkk vkdkj esa dkVs tkus ds lfgr {kSfrt] m/okZ/kj vFkok odz lrgksa esa visf{kr fiV~p rd bZihMh ,e lhy ds lkFk 5- 5X65 feeh- lkbZt ds Lor% fMªfYyax@ Lor% VSfiax Ldzw dh lgk;rk ls “khV dks",,,
,yxkukA bls yxkus esa tgka visf{kr gks ogka vuqeksfnr lhysUV lHkh Ldzwl] lhy],,,
,fjt] Jfed] LdkQksfYMax] e”khuksa ds nj “kkfey gksaxs ijarq buesa ifyZUl] jkQVZl,,,
,rFkk VªLl dh ykxr “kkfey ugha gksaxhA,,,
,26-19-1 0-71 feeh- eksVkbZ] izksQkby foLr‘r pkSM+kbZ 1044@920 feeh] doj dh pkSM+kbZ 1000@875 feeh- 26-19-2 0-91 feeh- eksVkbZ] izksQkby foLr‘r pkSM+kbZ 1044@920 feeh-] doj dh pkSM+kbZ 1000@875 feeh-,oxZ eh- oxZ eh-,983-90 1247-40,
26-22,"dsyksfufo fofunsZ'k 2019 ds vuqlkj vuqeksfnr cukoV] fMtkbu vkSj iSVuZ ds 595x595 feeh vkdkj dh Qkbcj vkSj çk-frd Hkjko okyh QkYl 5 lhfyax ds lkFk çcfyr baVhxzy MsaflQkbM dSfY'k;e flfydsV ds lkFk lHkh Åapkb;ksa ij QkYls lhfyax çnku djuk vkSj fQDl djuk] bls 0-33 feeh eksVs xeZ Mwcs gq, tLrhvkS-r ykSg [k.M ¼nksuksa rjQ 120 xzke çfr oxZ ehVj dh nj ls tLrh-r½ /kkrq ls fufeZr baVjy‚fdax Vh fxzM ij fuyafcr okLrfod {kSfrt Lrj ij j[kk tkuk gSA ftlesa 24 x 38 feeh vkdkj ds 3000 feeh yackbZ ds esu Vh&julZ] 24x32 feeh vkdkj ds 1200 feeh yackbZ ds Ø‚l&Vh vkSj 24x32 feeh vkdkj rFkk 600 feeh yackbZ ds lsdsaMjh baVjehfM,V Ø‚l&Vh 'kkfey gSaA tks 600x600 feeh dk fxzM e‚Mîwy cukus ds fy, gksxk ftls xSYoukbTM ekbYM LVhy dh enksa ¼xSYoukbftax @ 80 xzke çfr oxZehVj½ vFkkZr 12x50 feeh yacs MS'k QkLVujksa] 1000 feeh yackbZ rd ds 6 feeh O;kl dsiwjh rjg ls FkzsMsM gSaxj j‚M vkSj 76x25x25x1-6 feeh eki ds ,y&vkdkj ds Lrj lek;kstd dk mi;ksx djds Nr ls fuyafcr fLFkfr esa j[kk tk,xkA ftls fxzM vkSj 25x37x 25x1-6 feeh eksVkbZ ds vkdkj ds tsM DySV ds lkFk 25 feeh ckgj fudys gq, nksuksa fdukjksa ij çhdV Nsn ds lkFk 12x50 feeh vFkok ;gka rd fd Nsn djus ds fy, cM+s vkdkj ds MS'k QkLVuj] ;fn vko';d gks] tks tLrh yksgs ds ifjf/k nhokj dks.k ds lkFk tksM+k x;k gks vFkok 3000 feeh yackbZ rFkk 24x24x0-40 feeh vkdkj ds gSaxj dks ifjf/k nhokj@foHkktu ij dsaæ ls dsaæ dh 450 feeh dh nwjh ij IykfLVd j‚y Iyxksa vkSj 40 feeh yEcsx MªkbZ oky LVs uysl LVh y LØwV dh enn ls fQDlj fd;k tk,xkA dk;Z fofunsZ'kksa] Mªkbax vkSj çHkkjh vfHk;ark ds funsZ'kksa ds vuqlkj fd;k tk,xkA 26-22-1 15 feeh eksVh Vsxqyj /kkj okyh gYds otu dh dSfY'k;e flfydsV Q‚Yl lhfyax Vkbysa 26-22-2 tsvkbZ,l&tsM 2801 vkSj ,,lVh,e th&21 ds vuq:i fNæ jfgr Iys‚u@ fMtkbuj 15 feeh eksVh Vsxqyj@cV /kkj ds lkFk gYds otu okyh dSfY'k;e flfydsV ,aVh&ekbØksfc;y ck;ks&lsQ dksVsM Q‚Yl lhfyax Vkbysa",oxZ eh- oxZ eh-,1777-50 1981-20,
26-23,"595×595 feeh- vkdkj dh vuqeksfnr VSD”kpj] fMtkbu ,oa iSVuZ] vfoHkkT; l?ku dSfY”k;e flfydsV Qkbcj ,oa izkd‘frd fQylZ lfgr jhuQkslZM QkYl lhfyax Vkbys ftudh vkbZ,l 8225&1987 ds vuqlkj 0-50 ¼U;wure½ ,u vkj lh OkSY;w] izdk”k ijkorZu 85%U;wure] ch,l&476 ¼Hkkx 4½ 1970 ds vuqlkj ukWu dEclfVcy ch,l &476 Hkkx 6 ,oa 7 ds vuqlkj Qk;j ijQksZesal] 100%vknzZrk izfrjks/k] ,,lVh,elh 518&1991 ds vuqlkj FkeZy laokgdrk<0-043@MCY;w@,eds] dh O;oLFkk djuk rFkk mUgsa lHkh mpkbZ;ksa ij okLrfod Nr dh {kSfrt Lrj ij 0-40 feeh- ¼ tLrhdj.k 120 xzke@oxZ eh- nksuksa lkbMks lfgr½ dh eksVh pknj xeZ xgjs tLrhdj.k bLikr ikmVj dksfVM ^Vh^ fxzM flygwVh izksQkby ij] 6 feeh- fjfoy izksQkby lfgr jksVjh LVhp~M nksgjs oSCM lQsn] /kkrw bUVjykafdax ij Hkyh izdkj ls yVdkukA tks fd lfEefyr eq[; ^Vh^ iV~Vh vkdkj 15×42feeh gks rFkk ftldh 3000 feeh- dh yEckbZ gks] dzkl ^Vh^ 15×42 feeh- vkdkj ftldh yEckbZ 1200 feeh- gks] f}rh;d e/;Lr dzkl 15×42 feeh- vkdkj ftldh 600 feeh- yEckbZ gks] vkSj 600×600 feeh- vkdkj dh fxzM ekWM~;wy dk cukus gsrq gksA tLrhdj.k ekbYM LVhy enksa dk iz;ksx djrs gq, ¼80 xzke@oxZ eh- dh nj ls tLrhdj.k½ vFkkZr& 50 feeh- yEck] ckgjh O;kl 8 feeh- ,e&6 MS”k QkLVuj] 1000",,,
26-24 26-25 26-26,"feeh dh yEckbZ rd 6 feeh- O;kl okys iw.kZ #i ls FkzSMsM gSaxj jkWM rFkk 85×25×2 feeh- vkdkj okys ySoy ,MtLVj okys ^,y^ & vkdkj esa flfyax ls yVdk;k x;k gksA 22×19×0-40 feeh- vkdkj dh tLrhdj.k ykSg ifjlhek nhokj ,axy dks ftldh yEckbZ 3000 feeh- gS] 450 feeh- dsUnz ls dsUnz rFkk 40 feeh- yEcs MªkbZ nhokj ij ,e-,l- Ldzw }kjk IykfLVd jkoy Iyx dh lgk;rk ls iSjhQSjh nhokj @ ikVhZ”ku ij fQDl fd;k tkuk gS A izHkkjh vfHk;ark ds funsZ”kkuqlkj rFkk fofunsZ”k uD”kksa ds vuqlkj dk;Z dk;kZfUor fd;k tk,xkA 26-23-1 15 feeh- eksVh vfoHkkT; l?ku okyh lw{e ,st o gYds otu okyh dSfY”k;e flfydsV QkWYl flfyax Vkby 595×595 feeh- vkdkj dh vuqeksfnr VSD”kpj] fMtkbu ,oa iSVuZ] vfoHkkT; l?ku dSfY”k;e flfydsV Qkbcj ,oa izkd‘frd fQylZ lfgr jhuQkslZM QkYl lhfyax Vkbys ftudh vkbZ,l 8225&1987 ds vuqlkj 0-50 ¼U;wure½ ,u vkj lh OkSY;w] izdk”k ijkorZu 85% U;wure] ch,l&476 ¼Hkkx 4½ 1970 ds vuqlkj ukWu dEclfVcy ch,l &476 Hkkx 6 ,oa 7 ds vuqlkj Qk;j ijQksZesal] 100%vknzZrk izfrjks/k] ,,lVh,elh 518&1992 ds vuqlkj FkeZy laokgdrk<0-043@MCY;w@,eds] dh O;oLFkk djuk rFkk mUgsa lHkh mpkbZ;ksa ij okLrfod Nr dh {kSfrt Lrj ij oky iSufyax dks fo”ks’kdj QzsfczdsVsM tLrhdj.k ls cuh Qzse dks lafEefyr djrs gq, 0-5 feeh- eksVs izsLM lsD”ku ¼tLrhdj.k 120 xzke@oxZ eh- nksuksa lkbMks lfgr½ iksthlu esa fQDl djukA ;Fkk 48×34×36 feeh- vkdkj dh m?okZdkj LVMksa dks /kjkry esa 600 feeh- dsUnz ls dsUnz ij j[kk tkrk gS vkSj 50×32 eh- vkdkj okyh lhfyax pSuyksa dks /kjkry ij fQDl 600 fe- eh- dsUnz ls dsUn djuk ,oa 12 feeh- O;kl] 50 feeh- yach oSt izdkj dh ,DlisaMsM ftad vk;Ld MS”k QkLVuj 10 feeh- oksYV lfgr dk iz;ksx djrs gq, /kjkry vkSj lksfQV dks 600 feeh- dsUnzij fQDl djuk A bu lHkh pSuyksa dks rc 600 feeh- ij {kSfrt fn”kk esa dsUnz ls dsUnz ij fQDl djuk gS rkfd 600×600 feeh- vkdkj dh ,d fxzM dk fuekZ.k gks lds A 50 feeh- eksVkbZ okyh Xyklmy dks rc LykVksa esa bUlVZ djuk vkSj var esa 13 ×3-2 feeh- vkdkj dh lSYQ VSfiax iSu gsM fudsy dksVsM ekbYM LVhy Ldzw lfgr bl fxzM ij iSuyksa ds chp esa 1 feeh- vkdkj okyh le xzqi dks NksM+rs gq, Ldzw ls dSfY”k;e flyhdsV ukWu dEclfVcy iSuy@Vkbyksa dks fQDl djukA mRiknd fofunsZ”k ,oa vfHk;ark izHkkjh ds funs”kkuqlkj iSuyksa ds chp esa laf/k;ksa dks ;Fkkor tksM+k tkuk gS vkSj laLrqfrr tqM+s gq, dSfY”k;e flfydsM vk/kkfjr daikmaM vkSj 50 feeh- pksM+h Qkbcj laf/k VSi jksy ¼90 eh-½ vkSj iSuy ds fy, ;ksX; vLrj.k ds nks dksVks dk iz;ksx djrs gq, iw.kZ djuk gSA 26-24-1 15 feeh- eksVh iw.kZ #i ls ijQksjsVsM LDok;j @ cV,st o gYds otu okyh dSfY”k;e flfydsV iSuyksa@Vkbyksa lfgr 15 feeh- eksVh 595×595 feeh- vkdkj dh vuqeksfnr VSD”kpj] fMtkbu ,oa iSVuZ] vfoHkkT; l?ku dSfY”k;e flfydsV Qkbcj ,oa izkd‘frd fQylZ lfgr jhuQkslZM QkYl lhfyax Vkbys ftudh vkbZ,l 8225&1987 ds vuqlkj 0-50 ¼U;wure½ ,u vkj lh OkSY;w] izdk”k ijkorZu 85!U;wure] ch,l&476 ¼Hkkx 4½ 1970 ds vuqlkj uWu dEclfVcy ch,l &476 Hkkx 6 ,oa 7 ds vuqlkj Qk;j ijQksZesal] 100%vknzZrk izfrjks/k] ,,lVh,elh 518&1992 ds vuqlkj FkeZy laokgdrk<0-043 @MCY;w@,eds] dks izHkkjh vfHk;ark ds funsZ”kkuqlkj VkbYl lkbt ds vuqlkj miyC/k Qzse odZ ij ^Vh^ lsD”ku vkSj ^,y^ lsD”ku dks lfEefyr djrs gq, yxkukA 595×595 feeh- vkdkj dh vuqeksfnr VSDlpj fMtkbu ,oa iSVuZ] thvkjth ¼Xykl Qkbcj jhuQkslZM ftIle ½ QkYl flfyax Vkbysa ftldh ueh ek=k 2!ls de] 99%vknzZrk izfrjks/k] vkbZ,l 8225&1987 ds vuqlkj 0-50¼U;wure½ ls 0-75 ¼U;wure½ ,uvkjlh ¼ukWbl fjMsDlu dksfQfl,aV ½ oSY;w] vkSj ch,l& 476 ¼Hkkx&4½",oxZ eh- oxZ eh- oxZeh-,2055-65 2748-85 1419-00,
